case,rate_hz,section,cutoff_hz,probe_hz,quantum_frames,rbj_magnitude_db,cast_state_magnitude_db,impulse_dft_magnitude_db,sustained_fundamental_db,sustained_residual_db,sustained_total_db,tail_energy,recovery_count
response-high_pass-44100-128-3-4,44100,high_pass,1000.00000000000000000,19844.00000000000000000,128,-0.00000007099412011,-0.00000007112604782,0.00000004238758457,-0.00000006754080556,-148.03329800580112874,-0.00000007058281515,0.00000000000000000,0
response-high_pass-44100-255-3-4,44100,high_pass,1000.00000000000000000,19844.00000000000000000,255,-0.00000007099412011,-0.00000007112604782,0.00000004238758457,-0.00000006754080556,-148.03329800580112874,-0.00000007058281515,0.00000000000000000,0
response-high_pass-44100-1024-3-4,44100,high_pass,1000.00000000000000000,19844.00000000000000000,1024,-0.00000007099412011,-0.00000007112604782,0.00000004238758457,-0.00000006754080556,-148.03329800580112874,-0.00000007058281515,0.00000000000000000,0
response-high_pass-44100-1-3-5,44100,high_pass,1000.00000000000000000,21609.00000000000000000,1,-0.00000000010983401,-0.00000000011502498,0.00000014595766484,-0.00085828212106271,-56.79749927349313054,-0.00003973767116369,0.00000000000000000,0
response-high_pass-44100-127-3-5,44100,high_pass,1000.00000000000000000,21609.00000000000000000,127,-0.00000000010983401,-0.00000000011502498,0.00000014595766484,-0.00085828212106271,-56.79749927349313054,-0.00003973767116369,0.00000000000000000,0
response-high_pass-44100-128-3-5,44100,high_pass,1000.00000000000000000,21609.00000000000000000,128,-0.00000000010983401,-0.00000000011502498,0.00000014595766484,-0.00085828212106271,-56.79749927349313054,-0.00003973767116369,0.00000000000000000,0
response-high_pass-44100-255-3-5,44100,high_pass,1000.00000000000000000,21609.00000000000000000,255,-0.00000000010983401,-0.00000000011502498,0.00000014595766484,-0.00085828212106271,-56.79749927349313054,-0.00003973767116369,0.00000000000000000,0
response-high_pass-44100-1024-3-5,44100,high_pass,1000.00000000000000000,21609.00000000000000000,1024,-0.00000000010983401,-0.00000000011502498,0.00000014595766484,-0.00085828212106271,-56.79749927349313054,-0.00003973767116369,0.00000000000000000,0
response-high_pass-44100-1-4-0,44100,high_pass,4410.00000000000000000,1104.00000000000000000,1,-24.62296401145122360,-24.62296437490971712,-24.62296959949871322,-24.62296446569450126,-147.94826202706582308,-24.62296446700309360,0.00000000000000000,0
response-high_pass-44100-127-4-0,44100,high_pass,4410.00000000000000000,1104.00000000000000000,127,-24.62296401145122360,-24.62296437490971712,-24.62296959949871322,-24.62296446569450126,-147.94826202706582308,-24.62296446700309360,0.00000000000000000,0
response-high_pass-44100-128-4-0,44100,high_pass,4410.00000000000000000,1104.00000000000000000,128,-24.62296401145122360,-24.62296437490971712,-24.62296959949871322,-24.62296446569450126,-147.94826202706582308,-24.62296446700309360,0.00000000000000000,0
response-high_pass-44100-255-4-0,44100,high_pass,4410.00000000000000000,1104.00000000000000000,255,-24.62296401145122360,-24.62296437490971712,-24.62296959949871322,-24.62296446569450126,-147.94826202706582308,-24.62296446700309360,0.00000000000000000,0
response-high_pass-44100-1024-4-0,44100,high_pass,4410.00000000000000000,1104.00000000000000000,1024,-24.62296401145122360,-24.62296437490971712,-24.62296959949871322,-24.62296446569450126,-147.94826202706582308,-24.62296446700309360,0.00000000000000000,0
response-high_pass-44100-1-4-1,44100,high_pass,4410.00000000000000000,4410.00000000000000000,1,-3.01029995663980987,-3.01030015129960260,-3.01030074831781569,-3.01030070638543457,-80.84757159856700071,-3.01030082920501973,0.00000000000000000,0
response-high_pass-44100-127-4-1,44100,high_pass,4410.00000000000000000,4410.00000000000000000,127,-3.01029995663980987,-3.01030015129960260,-3.01030074831781569,-3.01030070638543457,-80.84757159856700071,-3.01030082920501973,0.00000000000000000,0
response-high_pass-44100-128-4-1,44100,high_pass,4410.00000000000000000,4410.00000000000000000,128,-3.01029995663980987,-3.01030015129960260,-3.01030074831781569,-3.01030070638543457,-80.84757159856700071,-3.01030082920501973,0.00000000000000000,0
response-high_pass-44100-255-4-1,44100,high_pass,4410.00000000000000000,4410.00000000000000000,255,-3.01029995663980987,-3.01030015129960260,-3.01030074831781569,-3.01030070638543457,-80.84757159856700071,-3.01030082920501973,0.00000000000000000,0
response-high_pass-44100-1024-4-1,44100,high_pass,4410.00000000000000000,4410.00000000000000000,1024,-3.01029995663980987,-3.01030015129960260,-3.01030074831781569,-3.01030070638543457,-80.84757159856700071,-3.01030082920501973,0.00000000000000000,0
response-high_pass-44100-1-4-2,44100,high_pass,4410.00000000000000000,4412.00000000000000000,1,-3.00609200054778736,-3.00609219503154490,-3.00609279174046851,-3.00609218316555138,-143.51795429557483885,-3.00609218620762952,0.00000000000000000,0
response-high_pass-44100-127-4-2,44100,high_pass,4410.00000000000000000,4412.00000000000000000,127,-3.00609200054778736,-3.00609219503154490,-3.00609279174046851,-3.00609218316555138,-143.51795429557483885,-3.00609218620762952,0.00000000000000000,0
response-high_pass-44100-128-4-2,44100,high_pass,4410.00000000000000000,4412.00000000000000000,128,-3.00609200054778736,-3.00609219503154490,-3.00609279174046851,-3.00609218316555138,-143.51795429557483885,-3.00609218620762952,0.00000000000000000,0
response-high_pass-44100-255-4-2,44100,high_pass,4410.00000000000000000,4412.00000000000000000,255,-3.00609200054778736,-3.00609219503154490,-3.00609279174046851,-3.00609218316555138,-143.51795429557483885,-3.00609218620762952,0.00000000000000000,0
response-high_pass-44100-1024-4-2,44100,high_pass,4410.00000000000000000,4412.00000000000000000,1024,-3.00609200054778736,-3.00609219503154490,-3.00609279174046851,-3.00609218316555138,-143.51795429557483885,-3.00609218620762952,0.00000000000000000,0
response-high_pass-44100-1-4-3,44100,high_pass,4410.00000000000000000,8820.00000000000000000,1,-0.17033339298780301,-0.17033341198331903,-0.17033377272138275,-0.17033329806868408,-144.58369947180602821,-0.17033342088844997,0.00000000000000000,0
response-high_pass-44100-127-4-3,44100,high_pass,4410.00000000000000000,8820.00000000000000000,127,-0.17033339298780301,-0.17033341198331903,-0.17033377272138275,-0.17033329806868408,-144.58369947180602821,-0.17033342088844997,0.00000000000000000,0
response-high_pass-44100-128-4-3,44100,high_pass,4410.00000000000000000,8820.00000000000000000,128,-0.17033339298780301,-0.17033341198331903,-0.17033377272138275,-0.17033329806868408,-144.58369947180602821,-0.17033342088844997,0.00000000000000000,0
response-high_pass-44100-255-4-3,44100,high_pass,4410.00000000000000000,8820.00000000000000000,255,-0.17033339298780301,-0.17033341198331903,-0.17033377272138275,-0.17033329806868408,-144.58369947180602821,-0.17033342088844997,0.00000000000000000,0
response-high_pass-44100-1024-4-3,44100,high_pass,4410.00000000000000000,8820.00000000000000000,1024,-0.17033339298780301,-0.17033341198331903,-0.17033377272138275,-0.17033329806868408,-144.58369947180602821,-0.17033342088844997,0.00000000000000000,0
response-high_pass-44100-1-4-4,44100,high_pass,4410.00000000000000000,17640.00000000000000000,1,-0.00053946794723038,-0.00053946828366269,-0.00053924643495344,-0.00053929455207317,-150.46851098726392593,-0.00053941737173683,0.00000000000000000,0
response-high_pass-44100-127-4-4,44100,high_pass,4410.00000000000000000,17640.00000000000000000,127,-0.00053946794723038,-0.00053946828366269,-0.00053924643495344,-0.00053929455207317,-150.46851098726392593,-0.00053941737173683,0.00000000000000000,0
response-high_pass-44100-128-4-4,44100,high_pass,4410.00000000000000000,17640.00000000000000000,128,-0.00053946794723038,-0.00053946828366269,-0.00053924643495344,-0.00053929455207317,-150.46851098726392593,-0.00053941737173683,0.00000000000000000,0
response-high_pass-44100-255-4-4,44100,high_pass,4410.00000000000000000,17640.00000000000000000,255,-0.00053946794723038,-0.00053946828366269,-0.00053924643495344,-0.00053929455207317,-150.46851098726392593,-0.00053941737173683,0.00000000000000000,0
response-high_pass-44100-1024-4-4,44100,high_pass,4410.00000000000000000,17640.00000000000000000,1024,-0.00053946794723038,-0.00053946828366269,-0.00053924643495344,-0.00053929455207317,-150.46851098726392593,-0.00053941737173683,0.00000000000000000,0
response-high_pass-44100-1-4-5,44100,high_pass,4410.00000000000000000,19844.00000000000000000,1,-0.00003051671397485,-0.00003051678582328,-0.00003049909302524,-0.00003050665125085,-146.28326242233163157,-0.00003050969326339,0.00000000000000000,0
response-high_pass-44100-127-4-5,44100,high_pass,4410.00000000000000000,19844.00000000000000000,127,-0.00003051671397485,-0.00003051678582328,-0.00003049909302524,-0.00003050665125085,-146.28326242233163157,-0.00003050969326339,0.00000000000000000,0
response-high_pass-44100-128-4-5,44100,high_pass,4410.00000000000000000,19844.00000000000000000,128,-0.00003051671397485,-0.00003051678582328,-0.00003049909302524,-0.00003050665125085,-146.28326242233163157,-0.00003050969326339,0.00000000000000000,0
response-high_pass-44100-255-4-5,44100,high_pass,4410.00000000000000000,19844.00000000000000000,255,-0.00003051671397485,-0.00003051678582328,-0.00003049909302524,-0.00003050665125085,-146.28326242233163157,-0.00003050969326339,0.00000000000000000,0
response-high_pass-44100-1024-4-5,44100,high_pass,4410.00000000000000000,19844.00000000000000000,1024,-0.00003051671397485,-0.00003051678582328,-0.00003049909302524,-0.00003050665125085,-146.28326242233163157,-0.00003050969326339,0.00000000000000000,0
response-high_pass-44100-1-4-6,44100,high_pass,4410.00000000000000000,21609.00000000000000000,1,-0.00000004721278147,-0.00000004721551244,-0.00000025149695022,-0.00114024747196746,-56.79783274830225537,-0.00018071425545130,0.00000000000000000,0
response-high_pass-44100-127-4-6,44100,high_pass,4410.00000000000000000,21609.00000000000000000,127,-0.00000004721278147,-0.00000004721551244,-0.00000025149695022,-0.00114024747196746,-56.79783274830225537,-0.00018071425545130,0.00000000000000000,0
response-high_pass-44100-128-4-6,44100,high_pass,4410.00000000000000000,21609.00000000000000000,128,-0.00000004721278147,-0.00000004721551244,-0.00000025149695022,-0.00114024747196746,-56.79783274830225537,-0.00018071425545130,0.00000000000000000,0
response-high_pass-44100-255-4-6,44100,high_pass,4410.00000000000000000,21609.00000000000000000,255,-0.00000004721278147,-0.00000004721551244,-0.00000025149695022,-0.00114024747196746,-56.79783274830225537,-0.00018071425545130,0.00000000000000000,0
response-high_pass-44100-1024-4-6,44100,high_pass,4410.00000000000000000,21609.00000000000000000,1024,-0.00000004721278147,-0.00000004721551244,-0.00000025149695022,-0.00114024747196746,-56.79783274830225537,-0.00018071425545130,0.00000000000000000,0
response-high_pass-44100-1-5-0,44100,high_pass,19845.00000000000000000,4960.00000000000000000,1,-49.33905089145027745,-49.33905031516570006,-49.33909744770271288,-49.33905128583478472,-149.74440291686727278,-49.33905128715115040,0.00000000000000000,0
response-high_pass-44100-127-5-0,44100,high_pass,19845.00000000000000000,4960.00000000000000000,127,-49.33905089145027745,-49.33905031516570006,-49.33909744770271288,-49.33905128583478472,-149.74440291686727278,-49.33905128715115040,0.00000000000000000,0
response-high_pass-44100-128-5-0,44100,high_pass,19845.00000000000000000,4960.00000000000000000,128,-49.33905089145027745,-49.33905031516570006,-49.33909744770271288,-49.33905128583478472,-149.74440291686727278,-49.33905128715115040,0.00000000000000000,0
response-high_pass-44100-255-5-0,44100,high_pass,19845.00000000000000000,4960.00000000000000000,255,-49.33905089145027745,-49.33905031516570006,-49.33909744770271288,-49.33905128583478472,-149.74440291686727278,-49.33905128715115040,0.00000000000000000,0
response-high_pass-44100-1024-5-0,44100,high_pass,19845.00000000000000000,4960.00000000000000000,1024,-49.33905089145027745,-49.33905031516570006,-49.33909744770271288,-49.33905128583478472,-149.74440291686727278,-49.33905128715115040,0.00000000000000000,0
response-high_pass-44100-1-5-1,44100,high_pass,19845.00000000000000000,8820.00000000000000000,1,-37.56181924832650054,-37.56181864332780407,-37.56189523234174743,-37.56183150231768764,-151.20114108425016752,-37.56183162511842966,0.00000000000000000,0
response-high_pass-44100-127-5-1,44100,high_pass,19845.00000000000000000,8820.00000000000000000,127,-37.56181924832650054,-37.56181864332780407,-37.56189523234174743,-37.56183150231768764,-151.20114108425016752,-37.56183162511842966,0.00000000000000000,0
response-high_pass-44100-128-5-1,44100,high_pass,19845.00000000000000000,8820.00000000000000000,128,-37.56181924832650054,-37.56181864332780407,-37.56189523234174743,-37.56183150231768764,-151.20114108425016752,-37.56183162511842966,0.00000000000000000,0
response-high_pass-44100-255-5-1,44100,high_pass,19845.00000000000000000,8820.00000000000000000,255,-37.56181924832650054,-37.56181864332780407,-37.56189523234174743,-37.56183150231768764,-151.20114108425016752,-37.56183162511842966,0.00000000000000000,0
response-high_pass-44100-1024-5-1,44100,high_pass,19845.00000000000000000,8820.00000000000000000,1024,-37.56181924832650054,-37.56181864332780407,-37.56189523234174743,-37.56183150231768764,-151.20114108425016752,-37.56183162511842966,0.00000000000000000,0
response-high_pass-44100-1-5-2,44100,high_pass,19845.00000000000000000,19844.00000000000000000,1,-3.01430565432037945,-3.01430390306777918,-3.01430289902720139,-3.01430387301753688,-130.92105601784896862,-3.01430387605890004,0.00000000000000000,0
response-high_pass-44100-127-5-2,44100,high_pass,19845.00000000000000000,19844.00000000000000000,127,-3.01430565432037945,-3.01430390306777918,-3.01430289902720139,-3.01430387301753688,-130.92105601784896862,-3.01430387605890004,0.00000000000000000,0
response-high_pass-44100-128-5-2,44100,high_pass,19845.00000000000000000,19844.00000000000000000,128,-3.01430565432037945,-3.01430390306777918,-3.01430289902720139,-3.01430387301753688,-130.92105601784896862,-3.01430387605890004,0.00000000000000000,0
response-high_pass-44100-255-5-2,44100,high_pass,19845.00000000000000000,19844.00000000000000000,255,-3.01430565432037945,-3.01430390306777918,-3.01430289902720139,-3.01430387301753688,-130.92105601784896862,-3.01430387605890004,0.00000000000000000,0
response-high_pass-44100-1024-5-2,44100,high_pass,19845.00000000000000000,19844.00000000000000000,1024,-3.01430565432037945,-3.01430390306777918,-3.01430289902720139,-3.01430387301753688,-130.92105601784896862,-3.01430387605890004,0.00000000000000000,0
response-high_pass-44100-1-5-3,44100,high_pass,19845.00000000000000000,19845.00000000000000000,1,-3.01029995663979744,-3.01029820564758799,-3.01029720273659684,-3.00951026363911378,-73.38690107312035593,-3.00951066011818202,0.00000000000000000,0
response-high_pass-44100-127-5-3,44100,high_pass,19845.00000000000000000,19845.00000000000000000,127,-3.01029995663979744,-3.01029820564758799,-3.01029720273659684,-3.00951026363911378,-73.38690107312035593,-3.00951066011818202,0.00000000000000000,0
response-high_pass-44100-128-5-3,44100,high_pass,19845.00000000000000000,19845.00000000000000000,128,-3.01029995663979744,-3.01029820564758799,-3.01029720273659684,-3.00951026363911378,-73.38690107312035593,-3.00951066011818202,0.00000000000000000,0
response-high_pass-44100-255-5-3,44100,high_pass,19845.00000000000000000,19845.00000000000000000,255,-3.01029995663979744,-3.01029820564758799,-3.01029720273659684,-3.00951026363911378,-73.38690107312035593,-3.00951066011818202,0.00000000000000000,0
response-high_pass-44100-1024-5-3,44100,high_pass,19845.00000000000000000,19845.00000000000000000,1024,-3.01029995663979744,-3.01029820564758799,-3.01029720273659684,-3.00951026363911378,-73.38690107312035593,-3.00951066011818202,0.00000000000000000,0
response-high_pass-44100-1-5-4,44100,high_pass,19845.00000000000000000,21609.00000000000000000,1,-0.00672618847216558,-0.00672607219483654,-0.00672610922587335,-0.01412765199537763,-56.81196502522251279,-0.01003583363850631,0.00000000000000000,0
